Zone,Latitude,Longitude,Elevation,Urban Density,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp,Flood?,Flood Risk
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,33.072832405835555,8.322913276707482,0.5902068974170374,5.632514478923952,25.795351192087658,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,71.24261153497694,8.327571101561906,0.6435398121134039,7.098463766305651,38.64227037852507,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,37.769796414052315,2.8203478989586173,0.8769484638613372,11.061564076247663,17.63061436125673,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,36.15666079943514,4.050820845767408,0.7322277022099581,4.098816624430322,22.266093239300446,0,0
Dubai Marina,25.08,55.14,6.0,2,42,47.675805486562275,2.246083421688713,0.6119318907481801,3.27102233799081,27.803705945435876,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,89.73776536027309,5.228809705471504,0.15421619040734036,7.387555005971483,32.57839299775643,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,42.306889716013345,2.9006856838989368,0.8359086184295604,11.558707439184563,41.712861246993164,0,0
International City,25.1634,55.4179,6.5,1,45,39.9303626033347,0.6916395364742944,0.4257047321655504,7.042349706867663,42.112037519631414,0,0
Dubai Marina,25.08,55.14,6.0,2,42,40.51877918585778,1.5321673943268943,0.23400313908217196,4.623129747119239,15.23598292942099,0,0
Mirdif,25.2203,55.4162,8.0,1,48,57.841256805543026,6.68816531929192,0.32244600109763355,5.409970184174097,34.35253059503296,0,0
Dubai Marina,25.08,55.14,6.0,2,42,80.15604293144686,4.970289654092458,0.25195055793039545,8.029411807714927,17.517577638577695,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,61.01135609121802,9.027060160199555,0.6782825882107453,0.7778024811427775,17.530347538619925,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,74.41020229876435,0.7188013580870001,0.5008803614845976,10.73703755830277,39.6713359954971,0,0
Mirdif,25.2203,55.4162,8.0,1,48,46.22870995770934,4.417302050230397,0.39796570022540134,8.764122027249154,29.26159073287336,0,0
Dubai Marina,25.08,55.14,6.0,2,42,78.29878086785548,7.117036429285104,0.1023027759301034,6.762018162326492,23.73003264647945,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,89.42210851589365,1.070802679145455,0.0653504859730194,7.874938346054523,33.11432519488963,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,30.403803521994494,2.1784310345189404,0.13067955365965456,3.523966182214866,21.123382762044656,0,0
International City,25.1634,55.4179,6.5,1,45,72.2350851484891,3.9949839886618332,0.4136973992355766,4.514013403161902,40.576175013420254,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,48.05318213978389,0.015331335906768606,0.91285302231967,1.5792074599621646,41.01624287830873,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,46.66167742124939,7.109970609235531,0.4796005259946199,7.444525679895266,18.889876170439717,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,39.07933094749774,7.239911651635342,0.5051795213209268,11.73426712828972,27.97064328312154,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,35.97338874847886,1.6466028178595815,0.3854268361431499,10.221088593200024,44.487932232349145,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,41.544886215108974,4.507678740484501,0.03850569734058151,4.677080860206013,37.558981741845756,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,66.38778823047846,7.372164568071508,0.9486425127874222,4.41119130351904,44.277066648533314,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,92.04985779657446,8.61824407081907,0.7024586249717852,4.1734932539873215,25.652791119189146,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,95.84793462828208,9.50895106587127,0.05604212354469784,11.824982400315198,20.18713836912645,0,0
Dubai Marina,25.08,55.14,6.0,2,42,96.5347548815059,9.100089223383799,0.9752275328699676,5.458630087034248,36.195217454079575,1,1
Dubai Marina,25.08,55.14,6.0,2,42,91.92751494395866,0.20456212049233313,0.6207752207841545,10.095278196662463,18.885175799753995,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,79.16468192168092,2.340375017255183,0.8386393329548034,8.854742806686897,25.278423258455565,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,97.11014832509733,0.06713224177690269,0.768272272656597,2.233590770340862,16.93746805081379,1,1
International City,25.1634,55.4179,6.5,1,45,65.15607468033414,7.992210993490342,0.6108295318369266,10.154217783273827,26.92037222394401,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,65.32952133285212,1.9012150576043874,0.7632033125568497,3.206256284220948,39.96335877164575,0,0
Deira,25.276987,55.296249,4.0,2,55,90.3011851544802,8.879569157723479,0.9455342112353677,4.268179755856419,34.99336277036211,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,63.80612221505015,6.4047668968198215,0.6692817293065163,3.2910105197296273,38.849483141408825,1,1
Mirdif,25.2203,55.4162,8.0,1,48,86.79716579461585,1.6354385363445212,0.5585677654982405,6.52459731887176,38.22442622079102,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,74.35176679726436,3.016503139149437,0.6128802675257198,11.4997430512286,42.911563212671254,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,32.840827866420696,7.593536549736436,0.7245243510327187,6.791602114303845,44.217938558029886,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,88.63458954813096,7.689992163654987,0.011109610957950378,11.190461363750497,16.750618354807397,0,0
Mirdif,25.2203,55.4162,8.0,1,48,74.21861834869823,8.243882571383374,0.3524904959060954,9.887273140543638,30.04706325586068,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,97.26416978752677,6.8702219508731455,0.8960149990441765,2.507747682724373,29.755353865471434,1,1
Mirdif,25.2203,55.4162,8.0,1,48,67.90061401529069,1.0515908902256577,0.21429163676190865,8.032824457339625,32.77681984957718,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,47.24300599837665,6.478476593072772,0.33287545047264677,5.490055298780883,35.074487088499055,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,94.17302569708482,8.595465075304546,0.9127554100783735,11.80690687598465,25.71820709802632,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,86.19877177574017,7.898453237574311,0.3850909258208064,7.116812666065778,22.14238126789413,1,1
International City,25.1634,55.4179,6.5,1,45,70.03932293121683,8.813575614567377,0.8969150101388181,7.2668927892950155,36.93866848485004,1,1
Dubai Marina,25.08,55.14,6.0,2,42,49.115350576617246,8.386161830967929,0.9344747946508828,1.5418400976900797,35.8353731917656,1,1
Mirdif,25.2203,55.4162,8.0,1,48,45.76392608396726,4.326133633197071,0.49796326673243574,1.155813652031402,37.85035894010461,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,47.65819814038419,5.743425865874907,0.4861123640590025,4.230917963221444,15.353334413677524,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,45.60017564538761,4.152898232847541,0.6268374577673355,2.830314916062538,41.507340940643616,0,0
Deira,25.276987,55.296249,4.0,2,55,64.65958180277832,6.126713965967924,0.3296718292213441,8.534608421602789,24.08332886756338,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,63.13183914225397,7.7874824303609245,0.6244868451531735,4.557166250613434,19.68587903458923,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,79.27851179727801,7.6404714752262635,0.10527575558986169,5.470474428149556,29.438435096212274,1,1
Mirdif,25.2203,55.4162,8.0,1,48,67.30448450448334,2.4088679460136806,0.4261027220517757,6.6695221868680346,31.654715585931996,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,88.95162006631578,9.355534175331876,0.7533207906295363,11.576244685650973,28.44690004352772,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,59.019679756080265,0.5222903250064714,0.08267819483720396,9.253130442149095,21.37575237727259,0,0
International City,25.1634,55.4179,6.5,1,45,32.952285200077064,2.3680648030098137,0.022485845296360663,8.442170973736076,33.487880678683254,0,0
Deira,25.276987,55.296249,4.0,2,55,90.18363988081296,4.239341680755563,0.2752208268199672,11.367257027367124,17.459700965582332,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,72.86429392823818,4.856202988179776,0.9523113854234101,5.5962363420379395,24.99285554816999,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,36.58790468461582,2.134071760565266,0.6856385885022953,2.5454606165993514,41.32000771936998,0,0
International City,25.1634,55.4179,6.5,1,45,47.13136700409187,6.926925977997546,0.3743348220197439,8.840515785819038,27.14396343781575,0,0
Deira,25.276987,55.296249,4.0,2,55,42.21421243700175,7.772495675187301,0.5318704347555437,9.67289623912396,28.455783093000818,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,81.54475038907522,8.495632377966151,0.2246523407041865,1.3406633249116173,20.327028799264077,1,1
International City,25.1634,55.4179,6.5,1,45,56.558003216045115,7.266019036872729,0.39250304057902285,6.667296754678033,39.61930042213467,0,0
Deira,25.276987,55.296249,4.0,2,55,60.45701319170726,0.42920920673958696,0.7684014783905084,0.945055507404899,37.11056134254085,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,47.534459561779705,6.952015782011264,0.30887795839871246,2.0592688438630193,27.43454908127825,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,48.384128631300946,7.270145025899147,0.8268542703052588,2.0454578119451696,20.01082927608136,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,46.103901161724444,7.918434608271533,0.3197733424555962,11.684115075879472,28.09192178477536,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,87.3502149643027,2.8630197728118634,0.8316463013730151,9.653552348916536,29.603736863511894,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,32.73919053327981,7.1791138081908095,0.1417435197802711,2.561186302177476,31.874442786205194,1,1
Mirdif,25.2203,55.4162,8.0,1,48,34.019708644337285,6.528823410787822,0.8991169950673089,7.401532277929645,28.806215090056305,0,0
International City,25.1634,55.4179,6.5,1,45,80.37605675671327,4.964269858537281,0.009418711702887883,10.087565109088201,16.990412981344594,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,82.8425868411451,4.669852385051604,0.3338219991424134,1.447562032073443,30.391638121099,1,1
International City,25.1634,55.4179,6.5,1,45,59.886186712023644,8.886557283986466,0.24892826237593368,6.697348307963857,17.309363128863104,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,74.89170486665425,7.179981257018296,0.09578909955279136,3.9452401489716737,28.782315824155283,0,0
Dubai Marina,25.08,55.14,6.0,2,42,33.5403566031672,8.42049967694879,0.7193094220244738,3.488801051446424,36.53532760944948,1,1
Mirdif,25.2203,55.4162,8.0,1,48,78.28450062406034,1.9168169071324326,0.312987680811752,3.1946836330577284,20.204271466717394,1,1
Mirdif,25.2203,55.4162,8.0,1,48,44.38935036881989,2.336699587425497,0.4985198556708603,5.851960378179987,34.38519121721592,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,31.102698129456925,1.5801808003213158,0.7774826163569173,2.6008714801346646,21.90463220908529,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,38.567046932616606,4.514628567093465,0.40206543082411395,3.53305805521246,20.93755939264941,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,54.56427165574239,2.1187456623077914,0.40670213023202206,11.207698983281691,18.282442563643215,0,0
Dubai Marina,25.08,55.14,6.0,2,42,52.279688455674304,0.027214415061590502,0.23494137795690273,8.175927888612037,28.283074538536482,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,45.673146351021884,8.569996362594745,0.7142301158253807,0.8029302079299416,37.722389366271926,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,58.436035951462706,0.9123767275793826,0.6606186958409034,10.950516714418747,37.220258922397775,0,0
Dubai Marina,25.08,55.14,6.0,2,42,49.88834828768067,4.339551660026485,0.7828383374340178,6.693480628379061,37.19275358126819,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,36.23862959604398,3.97030673652906,0.3511128299437708,1.8803779314962523,18.2229142744291,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,32.55921223524311,3.2208224804042107,0.9970454699387534,0.08408214508302247,29.105192072799042,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,81.0224004561193,3.4392537821040756,0.4953152810008088,5.788049731725824,28.013596472625203,1,1
Mirdif,25.2203,55.4162,8.0,1,48,65.74346025693718,8.303557474278602,0.7016686129759007,10.746565013229185,36.730451335879906,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,53.56090084949413,2.4618548934458606,0.48338681951927887,9.64749308569363,40.12708182945142,0,0
Dubai Marina,25.08,55.14,6.0,2,42,52.08384719390773,2.0416342429172865,0.645197403523861,7.0238093527135534,41.829077252878335,1,1
Dubai Marina,25.08,55.14,6.0,2,42,61.339747385592844,2.4842498437564418,0.9466058444768963,1.9440503473971664,32.195649957852865,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,84.07779361664215,3.0345035344437443,0.7096062773275922,10.585924546249517,40.736862352925314,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,76.52987239275875,0.7902642143248495,0.11675454542922126,6.815028128758259,29.15926523705688,0,0
Deira,25.276987,55.296249,4.0,2,55,81.31524334616495,8.024480788693406,0.1217467296536845,4.831481309104406,19.35218786418874,1,1
Dubai Marina,25.08,55.14,6.0,2,42,85.34619222460886,9.252608567729729,0.09562328562424915,11.799749040155943,24.475789280913926,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,64.35064519553194,7.647718045637097,0.7782312402385354,3.524829041546502,36.78295722088413,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,79.35351584130477,6.43160085810009,0.36338587949442924,0.7635055504955797,42.69012062980816,1,1
Dubai Marina,25.08,55.14,6.0,2,42,68.90891306711409,9.684062357230491,0.020512002563352727,0.8302776057385852,42.27349958947744,1,1
Deira,25.276987,55.296249,4.0,2,55,52.17780379805337,1.1949224368202815,0.35722459436822196,4.444937135744874,43.76400924372694,1,1
International City,25.1634,55.4179,6.5,1,45,56.41429005663981,8.704058936676933,0.7813790948361654,9.700362131149452,21.64801797292894,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,87.20074239157601,4.128187961742223,0.25022379949710827,9.96895305149566,34.48533838407421,0,0
Mirdif,25.2203,55.4162,8.0,1,48,98.62837235260812,7.997909289969446,0.5986011482176913,9.753857245274054,24.610245319461534,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,32.76042636162442,1.655785563331832,0.30604098621394105,3.643730586149479,18.86882131788204,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,47.59574551570993,2.195776674741823,0.6604964881694566,2.393823450263506,41.02681054298128,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,38.4332630500994,2.4870427964372768,0.3638967800665093,0.6016612246696837,39.6494037750944,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,85.96037542068463,2.7596864867033144,0.3247692677389733,4.824020605687744,38.550080311824715,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,84.10560864427066,0.4900730809962994,0.44365123906058845,6.149491810537283,31.481652436028536,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,31.723784544527145,7.443031905404871,0.4703641073114144,10.758980096743889,30.530474909107404,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,82.576747613185,8.817102391480876,0.8176600835992841,10.73405080459138,33.43386585589508,1,1
Dubai Marina,25.08,55.14,6.0,2,42,51.22370733423688,5.402744004558,0.5787618711016022,6.680705081395923,27.365022964426316,1,1
International City,25.1634,55.4179,6.5,1,45,98.4514177759614,8.490668751198461,0.12935307706951804,6.556799409585761,33.95726591532488,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,91.61163457561582,3.0382027322803173,0.4984357418328731,7.714195675991135,34.39353473413868,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,82.49034381015458,6.863679768391364,0.03136297634739926,6.633490977788594,22.82756825817281,0,0
International City,25.1634,55.4179,6.5,1,45,56.21052532187809,7.0007478034094985,0.7757328569654084,5.078868898737966,16.311897716816343,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,36.06655461366347,7.51821181391729,0.32673074842320904,3.0217644775873023,33.736748444653344,0,0
Dubai Marina,25.08,55.14,6.0,2,42,60.78766130918342,7.4719583031668755,0.31980491631027075,1.226994651139722,31.885096444091847,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,61.06579528799852,1.7339533255320572,0.8833125383799467,3.5092436528872795,37.75741195464577,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,96.80258998056277,8.946906256446294,0.8141499782251469,3.178831985600943,23.74249709512723,1,1
International City,25.1634,55.4179,6.5,1,45,45.38184774735459,9.912285550213927,0.9358682928335572,11.479621590541838,20.005394908423,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,93.07657353087805,0.2153827785232687,0.06284999079587439,1.9545874077182832,44.1925077202207,0,0
International City,25.1634,55.4179,6.5,1,45,84.0428404317824,2.403713701582255,0.9687020966082905,3.2068626246369814,36.81644275868974,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,73.33847458325162,8.15499824422748,0.006337845500523409,2.687172135956923,23.95731552888367,1,1
Deira,25.276987,55.296249,4.0,2,55,66.10352010167966,7.232507157464065,0.15470035683406314,4.244994944908567,37.03363650234674,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,76.07218038472988,4.252924329388312,0.9148726576608683,7.3834163620609505,31.250055892138874,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,96.95334895707958,5.483106831019482,0.5027782376271384,1.2384362620260734,43.66388164920822,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,84.8674194795554,7.603152124741296,0.48638420225811874,1.0417461084547188,35.16112392920445,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,63.73305445334174,5.187746495410014,0.36195317529132176,11.041375734095173,20.53774351155083,0,0
International City,25.1634,55.4179,6.5,1,45,69.05106017584387,2.6236766232164053,0.41336329665041405,5.067341336590726,21.94892300953056,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,73.3611163309034,9.140844728834567,0.9875750338657204,5.591685009506668,29.074157084226997,1,1
International City,25.1634,55.4179,6.5,1,45,62.36884527388656,1.3592004364460186,0.79158001004004,8.248991658439685,43.236066857747154,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,36.29881921484397,2.839563189370198,0.5522070155863281,10.327832625894658,35.29774759372091,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,40.52690205195622,7.179534996094032,0.8814585579560065,5.971200746639758,20.8145823784262,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,85.05154257591425,2.968382896518614,0.22418270202221902,8.06527502527484,41.65289835332119,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,68.21298864693154,4.161340485437098,0.9892647613469258,2.2452775292902976,26.085454919832646,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,93.75109485136753,2.0963545291877903,0.9657574933008545,8.153716561327784,21.05509246223411,1,1
Deira,25.276987,55.296249,4.0,2,55,74.86505886145014,2.846830177891163,0.6903721061103881,8.146211164161,22.171145349388475,1,1
Deira,25.276987,55.296249,4.0,2,55,47.5533356941644,6.121716566040081,0.6957173758619948,0.22032332736762728,31.754135812559582,1,1
